review,sentiment
"I have to agree with the other two comments. I waited over a month to see this great new show A&E had been hyping. What a disappointment!!! The show is pretty much all about Ryan Buell. His voice-overs are campy, not creepy. It sounds as if he is talking into a can. As of the second episode, which is roughly 30 minutes or so (if you take out the commercials) he is being chased or followed by something that he knows is demonic. He can't say the name, anytime someone needs to convey that name, they write it on a piece of paper and hand it to someone else. Not particularly informative or entertaining or believable for the rest of us. Why can't he say the name?...supposedly it would give the demon more power. Funny, I always thought demons wanted to hide their true identities. If you know the exact name of the demon, doesn't it make it easier for you to cast them out. Now the next episode, which airs in just a little while is titled ""exorcism"". So is Ryan in need of an exorcism already? Not to say that it couldn't happen but the show so far has not given any evidence or proof of anything. I can tell Ryan that if I were a small child, hell if I was an adult, and someone gave me a little bottle of holy water to chase away something that was terrifying me, I would look elsewhere for help!!! Besides which, if you don't use holy water & blessings, etc. in the right way don't you risk just further infuriating whatever is already mad at you? I will probably watch tonight but if these episodes are as ridiculous as the first, it will probably be the last time I watch it!",0
"102 DALMATIANS [Walt Disney]: I wasn't a fan of the previous installment and this effort has all the weaknesses of the first, a silly padded storyline, terrible over acting by Glenn Close, who hams up every scene as though she's playing for her own amusement, and incredibly borring and uninteresting lead actors. Once more the dogs are the only ""actors"" that seem ""real"" and thats a stretch. Another wasted effort here. GRADE: D",0
"This movie features a gorgeous brunette named Danielle Petty. She has stunning green eyes, and is in the first few scenes and the last scene. She is the only thing about this movie that is not repulsive. She may not have a future as an actress, because this kind of movie is the kind of offensive disaster that kills careers.<br /><br />The movie itself has absolutely nothing to recommend it. It is not a good horror film, or a good fake journalistic report, or remotely well done. There is no skill apparent in it's production. It is like a bad student film. The story's horrific elements do not make you sick, it is the fact that it is so poorly done that makes you sick. I would give this movie ZERO stars if I could.",0
"The poster who called this ""Plotless and pointless"" literally took the words I would have used in my subject line. The only thing I'd add is ""passionless."" For a film made by a real life married couple and featuring lots of graphic sex scenes this movie manages to make what should be a sultry situation into one beyond ice cold. Dafoe and Colagrande look bored during the sex scenes, and the viewer might as well take a Valium and have done with it. Also, please, the women in the audience have seen WAY too many used tampons in their time, and any guy who is turned on by seeing Willem Dafoe pull a bloody tampon out of his wife's vagina really needs to get therapy.<br /><br />I think the key to the film (if there is one) is the restaurant scene where a waiter explains to the perpetually sleepy-eyed Dafoe what a ""deconstructed jambalaya"" is. (All the ingredients of the dish still separate rather than simmered together.) This movie is a ""deconstructed thriller"". All the elements are there: spooky, isolated house, dead spouse,creepy violins on the score, weirdo caretaker who comes and goes as he pleases, auto accident deaths and near deaths, characters with a secret past. Basically every thriller cliché you can think of, but NOTHING comes together. Everything just sits there and never meshes into a coherent plot or even an artsy mood piece. At the restaurant, Dafoe passes on the ""deconstructed jambalaya"". Prospective renters of this mess would do well to leave this deconstructed thriller on the video store shelf.",0
"... so I thought I'd throw in a few words about William McNamara. Not a bad way to spend a couple of hours if you want to see him in his tighty-whities -- it's obvious he pumped up for this role and he looks pretty darn good in them -- or less. There's an extended sequence in a cave where he has to strip down to his undies. There's a nice bit where he has to chase after Miss Eleniak in the buff, with only his hands cupped over his groin. William McNamara is naturally a little on the skinny side, but he has a nice, generous handful of a booty. Also, there's a moment when he's getting out of bed that if you pause the action at just the right moment you can see the whole enchilada. If you're inclined to do so, and come on, half of the people who choose to watch a movie about Navy men on a ""road trip"" are. I'd just like thank Dennis Hopper for his equal opportunity gratuitous nudity. Can William McNamara act? Heck if I know.",0
"You will recognize the plot immediately. Daughters of a divorced couple trying to get Mom and Dad back together again. Yes, that was the theme of The Parent Trap in the 60s, 80s and 90s. But here's the spooky thing. Even though Deanna Durbin was younger than the 21 year old Hayley Mills while playing the doting daughter(s) roles, Durbin looks much older, as in adult. And so do all of her so-called siblings. <br /><br />And this confusion between adult and child goes throughout the film. The girls are dressed in cute little sailor outfits but look ridiculous in them as the director seems to take pains to point out their ample tops and tushies throughout the film. So you're constantly torn between thinking of them as children or women. When Ray Milland and others start ""hitting on"" them you get the feeling as if they're pedophiles, and you might be one, too for noticing those tushies and tops the director was pointing out. Teens or temptresses, little girls or little foxes, you are never quite sure what you're supposed to be thinking of them as.<br /><br />The parents, too, seem very old and the whole film seems very dated.<br /><br />It is a rusty version of the Parent Trap and you should avoid it, or at least ensure your tetanus shots are up to date if you don't believe me.",0
"A long time ago, in a galaxy far, far away (sound familiar), water has become the most precious commodity (this has got to sound familiar) and a small minority control its distribution (what a surprise, just have a heart attack and die from that surprise). A group of ice pirates (water renegades?wet bandits?...oh wait, that last one's been used) try to discover the route to a fabled unlimited supply of water with a lovely but spoiled (Druish?) princess en tow and a group of idiotserdespicable villains in pursuit.<br /><br />This movie has the potential to be a really great comedic parody (""Star Wars,"" David Lynch's ""Dune"") but was just not handled correctly. It goes for, I believe the term is, ""low brow"" humor. It doesn't really succeed in being all that funny which is a shame since it has Angelica Houston, Ron Perlman and Robert Urich, (hence the three stars) who aren't exactly slackers in the acting department.<br /><br />Definitely a rental and definitely have a drink straight up.",0
"First, let me state that I have no idea who Nora Roberts is. So the book may have been great, but the movie isn't.<br /><br />I have spent my entire life living in the Peidmont region of NC. I have never heard southern accents as ridiculous as the ones in this movie. I have lived in two small NC towns and Charlotte and Raleigh. On occasion, you will meet people with a strong southern accent, but I have never encountered a town where everyone talks like a bad imitation of Gone with the Wind.<br /><br />In response to Gore_Won from the atheist community. Your comments reveal more about your warped psyche than it does about the movie. If we were to stretch our imaginations and pretend that there is anything realistic in this movie - which there isn't - then the truth is that bad people such as Tory's father will always find some justification for their actions. The author chose religion as a counter to Tory's supernatural abilities. Your supposition that ""the true character of the Gospels"" directs a man to beat his daughter is about the most perverse and misinformed interpretation I have ever heard. Before you start spouting off about the Gospels, maybe you should read them first.<br /><br />Back to the movie. The dialog is flat, unnatural, and unbelievable most of the time. In particular, many of the things that Kade said to Tory are inappropriate and do not match the mood, context, or way they are said.<br /><br />The ""exciting twist"" at the end of the movie is lame, predictable, and lacks any credibility. Some have also claimed that Jacqueline Bisset does a wonderful job in this movie, but the truth is that the bitter mother character is also a stale, predictable, one-dimensional character. Is that Bisset's fault? I don't know.<br /><br />If you have a choice between watching this movie and a twenty year old rerun of the Muppet Show, I recommend the Muppet Show.",0
"They had such potential for this movie and they completely fall flat. In the first Cruel Intentions, we are left wondering what motivated the lead characters to become the way they are and act the way they do. There is almost NO character development whatsoever in this prequel. It's actually a very sad story but this film did nothing for me. It was as if they left out good writing in place of unneeded f-words. And the end makes absolutely no sense and doesn't explain anything. The writing was just terrible. Another thing that bothered me was that they used at lease 3 of the EXACT SAME lines that were in the original. Such as ""down boy"", or the kissing scene, and a few others I can't remember. I was not impressed at all by Robin's acting, but Amy did a great job. That's about the only thing that reconciled this movie.",0
"This movie was worth five punches on my ""hurter card"". I saw this while stationed in Virginia in the mid '70's. I saw it alone so I was not distracted while I watched it. It sucked. It was the most ridiculous, total waste of celluloid I've ever seen.<br /><br />I know that others who have reviewed this movie have thought that it was awesome. I offer you this: if it was so awesome what was it's box office take? End of discussion.",0
"It is such a strange movie, you can call it awful or if you sit with friends it can give you a killer laugh-athon. Strange comes to mind again and again. Shot amateurishly, acted even worse and the directions, maybe none. The special effects are funny but the music accompanying a flying demon baby will surely be the biggest hit. See it if you got time to kill. But don't, don't even try to take it seriously. Supposed to be a tribute to 'Porno holocaust ',. Since I haven't seen it, from the tribute I can assume it to be as bad. Should have given it 1/10, but it did give me a good laugh or two, so it gets a 3. Excessive gore, the only thing somebody worked on. Stay away if you are squeamish, more gore than laughs. Wonder if the makers had a laugh making it?",0
"SAKURA KILLERS (1+ outta 5 stars) Maybe in 1987 this movie might have seemed cool... if you had never ever seen a *good* ninja movie. Cheesy '80s music... cheesy dialogue... cheesy acting... and way-beyond-cheesy martial arts sequences. The coolest scene is at the beginning... with an aged Chuck Connors playing golf on a beach... several black clad ninjas try to sneak up on him and it looks like he is too intent on hitting his ball to notice... suddenly he reaches into his golf bag and... naw, I won't spoil it for you... if you ever have the misfortune of seeing this movie you'll thank me. The story is a lot of nonsense about some stolen videotape or something. A bunch of dim-bulb Caucasian heroes are trained in the ways the ninja because ""only a ninja can fight a ninja"" or something like that. Strange, these guys don't seem to fight any better after their training than before... oh well, the movie does move along pretty briskly. The fight scenes may not be great.. but they are plentiful... and the overdone sound effects are good for a few chuckles.",0
"Would a different translation have made it chillier or scarier? Are the subtitles too compact to convey the nuances of the original language? Does it even matter? You may have heard that great actors can make reading a phone book exciting. Well, this is an opportunity to judge for yourself. <br /><br />If this isn't about homosexuality, murder, dismemberment, psychopaths, insanity, deviant psychology, then it is about acting - acting helped along with lots of dialog, So, enjoy the acting or muse about how titillating the dialog actually is.<br /><br />For English speakers, ""Twelve Angry Men"" might be a better choice. There's a bit more interaction, and you can judge if the acting is consistent with the dialog. You don't have to wonder if you're missing something.<br /><br />I would recommend Andy Warhol's ""Empire"" to those who like this film.",0
"A female country singer nicknamed ""Big T""--seriously, that's what they call her--risks her budding musical career and her life by falling into the company of a sleazy drunkard (Busey) who wants to be her manager. His mother committed suicide, his father's an alcoholic as well, and he has a violent temper. You can imagine where that leads. In the meantime, there's music aplenty, as Parton, with her fluid vocal talents, belts out song after song (at least half a dozen of them about Texas). Steer clear of this mess and check her out in NINE TO FIVE or STEEL MAGNOLIAS instead.",0
"Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.",0
"Cavemen was by far the biggest load of crap I have ever wasted my time watching. This show based on the Geico commercials is less entertaining then an actual 30 sec ad for Geico. The makeup was half ass-ed to say the least, hard to imagine a caveman with prefect white teeth even after going to the dentist. This show could of had potential for a funny series if they could of gotten the cast from the commercials, that in it self makes for a lousy show. Perhaps if the writers were the same from the Geico ads this may of had a chance, instead the pilot lacked a good story line. I give this show a 1 out of 10, I would of liked to put a zero out of 10 but that was not an option. I pray for a quick death to this show, I'd give it less then 5 episodes before it dies a deserving death.",0
"This is the second adaptation of Charlotte Armstrong by Claude Chabrol for the screen:the first was "" la rupture"" (1970)(from novel ""the balloon man"" )and it's really a pity no one cares about it.It's Chabrol's sleeper,and I urge any of his fans to see it.<br /><br />""The chocolate"" cobweb was not that strong a detective story to begin with.I read it 20 years ago and forgot all about it.The movie promises some good things at first,though,then finally disappoints to a fault.This is a confusing Chabrol movie,mixing elements of the heyday (circa 1969),and a lotta tongue-in-chick stuff coming from the eighties ,the likes of 'poulet au vinaigre"",not one particularly memorable work.<br /><br />Part of the disappointment comes from the cast:this is a distressingly poor gathering:Jacques Dutronc plays like a zombie,Isabelle Huppert reveals herself a somewhat limited actress,finally rather vulgar .It worked in ""une affaire de femme"",it does not here.They are not supported by the young couple :both are bland and unremarkable.Actors from the past,say,Stephane Audran or Michel Bouquet(both in ""la rupture"") were brilliant and contributed to Chabrol's then unique atmosphere.<br /><br />The story itself is undistinguished:beginning as some kind of ""serious"" ""la vie est un long fleuve tranquille "" (besides,a character hints at Etienne Chatilliez's very funny movie),the movie drags on and on as a laughable psychological drama afterwards.We will not congratulate the young female pianist ,who,after all she learned about her wicked hostess,agrees to drive a car along a dangerous road.<br /><br />Because he makes too many movies,Chabrol frequently releases turkeys.One wonder why people who wants to watch one of his movies should choose this one among all his stuff up for grabs.<br /><br />It seems that Chabrol's bourgeoise satire has finally given way to leniency.In ""la rupture"" the first Armstrong adaptation-an average detective story which Chabrol completely transcended-,you should hear Audran say ""they have so much money!"".Here ,Chabrol has lost his bite,his strength.",0
"Not much actually happens in this movie. There are a few pivotal moments, and everything else is talking about a crucial moment that takes place before the movie began. The primary mechanism used in the story is the flashback. Flashbacks can be used very well, but they aren't here. There is zero indication when flashing back or forward, and there are only weeks separating the events, so context as a scene unfolds is the only way to know when something happens. Perhaps this was intended to add a sense of mystery in places, but it was largely annoying.<br /><br />If you are interested in watching a 100 minute on-screen discussion of the why's of things and a lame questioning of good versus evil, enjoy. If watching close-ups of a mostly vacant stare on Ryan Gosling's face for much of the movie appeals to you, you're in luck. Sadly, I can find no reason to recommend this movie. Oh, and as another review indicated, Spacey really is only in a cameo role here, and plays with a disinterested detachment that you've probably already seen.<br /><br />*** The rest contains spoilers though a few big points are held back ***<br /><br />First, the killing of the so-called retarded boy happens before the movie opens, and we never learn what happened exactly. The implication is that he was killed to stop the deep sadness that was communicated through the boy's eyes. There aren't many other unanswered questions as the characters beyond the boy and the lead are very one-dimensional.<br /><br />As for what is with the lead character... Another review suggested he is crazy. I agree he isn't 'right', but don't know that I'd call it crazy. It seems that the movie tried hard to convey that he was either autistic or retarded in some way, because he sure seemed slow and unable to grasp the obvious. Either that or they were going for a neglected youth with some detachment disorder and/or who was heavily medicated. As always Ryan Gosling is good at conveying something to the audience, but it seems exactly what was deliberately left up in the air in this case. This movie provides no answers, just questions, but it was a sufficiently bad movie that I really didn't care.",0
"This film is enjoyable if you like poverty row, public domain films from the first half of the 20th century, or are a fan of amateur film-making. The film splices together public domain thrillers together along with newly shot scenes in which the ""actors"" (With the sole exception of Redfield doing a near dead on Lugosi rip, all of the ""performers"" are simply dreadful!) attempt to interact with the stock footage. The ""New"" footage is covered with digitally added film scratches, as is some of the already substandard old footage (??!!). As near as I can figure out the plot has something to do with a bunch of strangers being brought together on an island for a will reading(?) This film, while boasting a creative premise ala 'Dead Men Don't Wear Plaid', is a technical and creative wreck. In one dreadfully over long sequence and injured sailor on a ship describes an abortive trip to 'Fog Island', whatever that is! The ""flashback"" then incoherently weaves together old footage from totally different eras, and of totally disparate film quality. Unrelated scenes from 'The Lost World' (1925), The Most Dangerous Game (1932), White Zombie (1932), Bela Lugosi Meets A Brooklyn Gorilla (1952) and some other poverty row productions. This is done over an incredibly bad voice over which seems to have too much room echo as if the audio was recorded on a cheap home video camera.<br /><br />The ""filmmakers"" seem to think that they are paying homage to the great actors of yesteryear by giving characters the surnames of famous actors (Carradine, Zucco, Ouspenskaya, etc..etc..). This tactic was done cleverly, as well as subtly in 'Final Destination' here it's just obnoxious! Bizarre, and painfully unfunny, jokes about Spiderman, Dracula, and Superman abound. Even the old as dirt 'Dewey, Cheetam and Howe' lawyer reference is used here-this was old and tired when The Three Stooges used it in the 1930s.<br /><br />The film stock and audio, don't match scene to scene, and dozens of different sources are used for Lugosi. The finale effect is that he seems to be getting, older, younger, older, thinner, heavier, younger and older again minute by minute. Oddly the film didn't use this as a comedy subplot and squanders a good chance for comedy.<br /><br />Truth be told though, It was great fun to watch this late at night in bed. Maybe thats what they wanted to happen!",0
"With Goldie Hawn and Peter Sellers in a movie you figure this one won't go wrong. But what can I say? This was a horrible misfire. The movie is about Peter Sellers as an older gentleman who suddenly finds himself in a relationship with a really strange young not to mention attractive hippie in Goldie Hawn. The movie is incredibly disjointed and I did not understand anything about it. Peter Sellers and Goldie Hawn are very funny people but this movie does not prove it.<br /><br />That song about arabella Cinderella' is pretty cool, but that is it. I only recommend this movie to people that like to watch an extreme novelty movie, this is almost the definition of one. I guess this movie more than anything else is a sign of the times, in terms of it's definite experimentalism and all around unconventionality, the problem is the quality is completely shot and the writing, not to mention the direction is just so out there. <br /><br />Peter Sellers in particular is very hit and miss, he will go from Dr. Strangelove and Being There throughout his career, to dumb movies like this and the Magic Christian, which was very similar to this one in context and style, but that movie did have a few funny moments. This one is senseless, and I am sad that someone as great as Peter Sellers was in this movie. Not recommended for anyone.",0
"So the wife and I just finished it despite several threats from both of us to turn it off. For the most part boredom was the worst part of this movie, there was just very little excitement. The acting was atrocious, to the point where we actually chuckled several times during some of the worse scenes (the church lady for example). The dead sister was using paranormal means to contact her living twin, although rather then send useful information she focused on trying to scare the hell out of her instead which looked a lot like The Ring. Rather then get the police involved -- which I'm sure those earplugs she found would have DNA all over them -- she instead devises a horrible plan to 'get' the man who covered up the accidental death of her sister. I call it a horrible plan because in the end she allows him to kill her too, which the movie then fades to black. Bad dialog, bad acting, bad ending.",0
"La Chute de la Maison Usher, or The Fall of the House of Usher as it's know amongst English audiences, starts with Allan (Charles Lamy) heading for the Castle of his good friend Sir Roderick Usher (Jean Debucourt) who sent him a letter saying that his wife Madeleine is ill. Once there Allan finds Madeleine very sick & her husband Roderick determined & almost obsessed to paint her portrait. As Roderick paints Madeleine becomes weaker & weaker almost as if the picture is draining the life out of her, Allan tries to help his friend but tragedy soon strikes...<br /><br />This French production was co-written, produced & directed by Jean Epstein & was the second of two filmed The Fall of the House of Usher adaptations during 1928, honestly I don't know the original novel was published in 1839, I mean you wait 89 years for a filmed adaptation & two come along at the same time! Anyway, I feel that I have a bit of a problem here as I have read plenty of positive comments about La Chute de la Maison Usher & maybe I'm not the right sort of person to write a comment on it but I have to say that it simply didn't do anything for me. I didn't like it, obviously the first thing to say is that this is a silent film & therefore it relies on imagery but even so I thought the story was weak, I thought as a whole the film was boring & dull even though it only lasts for about an hour & it really didn't do anything for me at all. La Chute de la Maison Usher was made almost 80 years ago & that is literally a lifetime, the world, cinema & tastes have moved on a lot since then & I found no enjoyment in this film. I feel this film has dated badly & probably wasn't that good to start with anyway. I never felt for any of the character's, I never cared about anything that was happening & I found it all rather tedious to sit through, I'm sorry if I've offended any silent film fans out there but that's the way I felt.<br /><br />Director Epstein does an OK job, a lot of people ramble on about the imagery in La Chute de la Maison Usher & I will freely admit it definitely has it's moments but I thought they were few & far between. Shots of people's mouths moving & not actually hearing what they say just seemed weird to me, I didn't like the music & the version I saw kept the original French language insert cards which were narrated by guy with the most awful sounding thick French accent which was also off putting. Based on the story by Edgar Allen Poe I doubt this has much resemblance to it apart from one or two basic elements, stick with the fantastic Roger Corman House of Usher starring Vincent Price.<br /><br />Technically the film was OK considering when it was made. You simply cannot tell about the acting as no one ever speaks although the film is full of unnatural exaggerated movements to try & suggest emotions or reflect what's happening which works to an extent but after a while just looks a bit daft.<br /><br />La Chute de la Maison Usher will appeal to those who crave a bygone era, who live in caves or who are stuck in the past, for me I like my films to have a story, not to bore me & to have sound & I'm sorry if that last statement makes me sound like an uneducated idiot but that's how I feel. The world has moved on since 1928 & for the better.",0
"Good grief.. to think I've seen it all.. Danny Thomas looks SO out of place in this mishmash. He seems really uncomfortable. He can't sing worth a lick, and when he's paired up with Peggy Lee (PEGGY LEE???) she easily.. EASILY outsings him! Maybe the director saw this and made him do the reall really bad comedy routines that he sometimes does in the film. Peggy Lee is okay, but the whole thing is a shambles. Good for a laugh, maybe.",0
"this film was shrouded in scandal for so long that it became a very sought after item...the outrage, the mystery, etc. it had everything to be a great piece of film-making, but ultimately fails in every extent. it's a terribly bad comedy, a pathetic horror movie, a lame erotic film.<br /><br />the 2 disc DVD includes a gorgeous booklet with stills, interviews, essays on bestiality, etc. as well as an extensive interview with the more-than-pretentious director. for those who have heard about it but never seen it, the package will seem fantastic until one actually sees the film. disc 1 contains the edited film, badly translated to English but with good visual quality. disc 2 contains the director's cut, in an awful transfer, in french.<br /><br />what can I say about the actual beast? a hand puppet of Kermit the frog would have been more effective and shocking.",0
"I wish they would just make a special section in the video rental stores for movies like this. The section would read: ""Movies for lonely older men who like to watch young girls being naughty and wearing fetish clothes"" I guess dominique swain, after lolita nd now this, is establishing herself as the queen of the dirty old man genre.",0
"I couldn't relate to this film. It failed to engage me either intellectually, emotionally or aesthetically. The dialogue was very dense and uninvolving. I couldn't connect with and hence care about any of the characters and I'm finding it hard to find much that's positive to say about it.<br /><br />I've read that to understand it properly one needs to be familiar with some of the more obscure aspects of Catholic theology. I'll admit that, as an atheist, I probably am unfamiliar with many of the finer details of Catholicism, but I have also seen many films dealing with religious issues that have touched me because their themes are still universal to the human condition and don't rely on specialised knowledge or beliefs.",0
"How i deserved to watch this crap??? Worst ever. The acting was awful, when i read that this was a comedy i expected at least to smile, once - or twice, but.... If you are wiling to loose hour and a half of your lives, this is the right movie. I recommend just look in a wall or something, anything else but watch this ""film"". Yoy can even watch a documentary (if you are a guy) about pregnant women, i guarantee it will be more entertaining :)The actor in this one (i forgot his name) is not that bad, and i am surprised how hi accepted the role. Anyway ""I want someone to eat cheese with"" is the right film if you want to punish someone.",0
"The Ealing Comedies constitute their own specific sub-genre in the history of film. They were wry, droll reflections on British life in the late Forties and early Fifties. They are always amusing but I feel it is misleading to characterise them as comedies. They are breezy and good-humoured, rather than laugh-out-loud funny. However, the best of them are laced with understated satire and shot through with an occasional dark streak (epecially Kind Hearts and Coronets and The Ladykillers).<br /><br />I have an affection for all of them, but The Lavender Hill Mob is probably the one I have most difficulty with. Compared to the others, it seems somewhat perfunctory. To me, it is an outline sketch for a movie, but one that needed to spend a lot more time in development before it was ready to go before the cameras.<br /><br />Everything about it is a bit undercooked. For example, nobody is given any real context or background. Henry is simply a dutiful drudge, whose secret dreams and hidden ambitions go unrecognised, while Albert is a frustrated artist forced to prostitute his talent by making gift shop trash for a living. This establishes a motive for their crime, but nothing that subsequently happens is a consequence either of their characters or their plan.<br /><br />Other characters are introduced but play no real part in the story. The elderly resident in Henry's guest house could (with her love of detective stories) have been made an unwitting thorn in his side, but is merely used as background 'colour'. Similarly, the various policemen who pop in and out of the action are simply there to keep the plot ticking along.<br /><br />As a result, the movie is driven entirely by its contrived plot devices, which I find both frustrating and faintly irritating. The not-very-ingenious robbery is accomplished with minimal problems, despite Albert being prevented from carrying out his part in the plan (by Sidney Tafler's Clayton). The gold is then smuggled to France without mishap. Everything would have gone smoothly if it wasn't for a minor hitch, lamely based on the French pronunciation of the letter 'R', which results in six of the gold Eiffel Towers being accidentally sold to some English schoolgirls.<br /><br />This leads to a series of frantic chases as Henry and Albert seek to retrieve them. These scenes are well executed, but at each point the conspirators are frustrated in their pursuit of the schoolgirls by a series of wholly factitious accidents. It is as if God is deliberately intervening to give them a hard time. This kind of plotting always has me grinding my teeth.<br /><br />When they finally track the last Eiffel Tower to a Police Academy exhibition and snatch it from under the nose of John Gregson's Police Inspector (why is he there, anyway?) all shreds of plot logic are abandoned. The final car chases are then simply filling up screen time until we are returned to the framing device with which the picture began.<br /><br />The movie doesn't even bother to tell us the fate of Albert (Stanley Holloway), Lackery (Sid James) and Shorty (Alfie Bass).<br /><br />This genial little caper has the professionalism of the Ealing team behind it, so it is far from being a bad movie. I suspect most viewers will find it considerably more enjoyable than I do (and why shouldn't they?), but I cannot help thinking there was a much better movie waiting to be made, if only more time and effort had been expended on fleshing out both the characters and the story.<br /><br />By the standards established by Ealing, Lavender Hill Mob is a missed opportunity.<br /><br />PS: One curious footnote is that Audrey Hepburn gets a credit for her single line early on, but Archie Duncan remains anonymous despite his much more substantial contribution. I guess she just had a better agent.",0
"Unbelievable. ""Philosophy"". ""Depth"". ""Genius"". ""Masterpiece"". People must have seen another ""Oldboy"" because the one I've seen was a badly written, poorly conceived, over-the-top-acted, sordid piece of ""Kraapola"" which, even ignoring for a moment the ludicrously violent scenes which makes it unsuitable for the eyes of a child, could barely satisfy the imagination and the thirst for plot consistency of a seven years old.<br /><br />The ""depth"" of this sorry concoction was exhausted in one little piece of wisdom, ""Laugh and the whole world will laugh with you, weep and you'll find yourself alone"", the type of boring fortune cookie saying which a great author, be him Shakespeare or, more to the point of IMDb, Kurosawa, would have thrown in the garbage can with no second thoughts. Where this movie should have landed too, if we wouldn't live in an era in which the cheaply shocking and the perversely disgusting are confused with what used to be named once ""great art"". In short, yuck.<br /><br />2 out of 100. It's not 1 out of 1000 only because of some occasionally expert camera-work. In no way enough to save this infantile failure from worthlessness, though.",0
"I can't believe I bought this movie on DVD. I don't even remember it being shown on TV last year. Why in the world couldn't they have just done a real sequel to one of the best Christmas movies ever made? Damn and Randy Quaid looks like he's been on the same drugs as Jerry Lewis. I didn't know about this movie until I bought it tonight and thought I would check it out on IMDb and see how it was rated. Boy did I make a mistake. If your reading this review be warned stay away from it and just stick to the first Christmas Vacation. Well at least I didn't pay more then 10 bucks for it. Maybe I can trade it in and get half of that back at Tower Records. Then again maybe not. PS I still haven't watched it yet, my DVD player went on the fritz tonight watching another wonderful movie, The Chronicles of Riddick (Unrated Director's Cut) woo freaking hoo.",0
"Shame Shame Shame on UA/DW for what you do! <br /><br />I was appalled. <br /><br />Do NOT take kids to see this movie. The humor is totally inappropriate for children - plus they'll be bored and disappointed. Certainly *we all* have read Theo's wonderful children book and certainly we have expectations...but this is pure trash. Dr. Seuss would be ashamed and certainly would've never given his ""thumbs up"" at such a dastardly attempt to capitalize on a classic.<br /><br />What a pity. <br /><br />Spend your money on the book. If you own a copy, then buy the book and donate it to a Toys for Tots program. This movie is NOT worth a ""free"" ticket viewing.<br /><br />Stick with the book. The tv cartoon version works well if you want a visual portrayal - save your money...seriously. SAVE your money - it will be on cable by saint patty's day.<br /><br />Shame shame shame on what they do!!",0
"Other than some neat special effects, this movie has nothing to offer. They threw in some gore and some nudity to try and make it interesting, but with no success. Kevin Bacon's acting was pretty good, but he couldn't salvage the movies lack of plot.",0
"I give this marriage 3 years and thats stretching it. Adrianne Curry is fouled mouth, spoiled, controlling, loud, and her bi sexual past makes me laugh. She tells Chris he has an image to protect and must avoid strip clubs. He married her. Chris has low self esteem and from a different time warp. I have nothing against Adrianne Curry but this combination is not gonna have a happy ever after ending. Her mother said he was an old rooster and thinks this is his last attempt to recapture his youth. Here 2 very good people who are gonna end up in a nasty divorce. I don't think his old "" Brady Family"" is gonna fit into his new life. I see them being shut out. Chris said his friends were more important than his family. The supported him and was there for him.",0
"The Plot: A group of young people with ridiculous names (Hutch, Swink, Phineaus, and October)are brought together by the death of their equally ridiculously named friend Loomis. After the funeral, they decide to divide up their late friend's belongings. Among them is a video game called Stay Alive. The group decides there's no better way to show their grief than to all partake in a little virtual bloodshed. But the more they play, the more they realize the connection between the game and the death of poor ol' Loomis.<br /><br />The Production: This film is just another entry into the latest Hollywood craze of low-budget PG-13 horror aimed at cashing in on the junior high school crowd. The direction is sloppy to say the least with quick, music video style cuts that make the action difficult to follow. The dialog is so bad that it actually kills brain cells. The plot itself is so full of holes that we never even learn where the game came from or why those who play it die.<br /><br />The idea behind this film, although not entirely original, had some promise. But the poor execution on both sides of the camera make this one big dud.<br /><br />If you've ever got a craving for a ""killing someone in a video game makes them dead in real life"" horror film take my advice and skip Stay Alive for the superior Brainscan.",0
